vehicle_id,brand,model,battery_capacity_kWh,range_km,charging_type,price_in_lakh,manufacture_year,city,customer_age,rating_out_of_5
17300,Kia,Model X,72,275,Home,17.33,2019,Delhi,29,4.3
17301,Audi,Taycan,99,413,Public,131.53,2024,Jaipur,46,2.2
17302,Porsche,e-tron,36,236,Slow,85.58,2019,Surat,54,4.5
17303,Tata,Kona,50,623,Supercharger,64.46,2016,Kolkata,30,4.6
17304,Kia,Leaf,35,229,Supercharger,51.04,2024,Jaipur,21,3
17305,Porsche,i3,76,575,Supercharger,143.89,2024,Mumbai,56,3
17306,Mercedes,e-tron,40,238,Supercharger,138.14,2022,Surat,66,3.6
17307,BMW,Nexon,60,173,Public,130.72,2020,Pune,39,4.7
17308,Nissan,Taycan,58,503,Slow,97.79,2017,Pune,48,2.5
17309,BMW,Nexon,56,569,Public,38.7,2021,Chennai,23,3.7
17310,Audi,ZS EV,60,359,Home,130.05,2020,Chennai,23,3.5
17311,Kia,Model 3,72,375,Fast,136.7,2015,Pune,22,3
17312,Porsche,Leaf,93,275,Home,52.46,2016,Surat,26,3.9
17313,Hyundai,EV6,51,144,Public,97,2019,Pune,51,3.1
17314,Porsche,Leaf,44,373,Home,5.1,2022,Hyderabad,51,2.3
17315,BMW,Taycan,72,218,Home,118.88,2022,Mumbai,55,4.6
17316,Nissan,Model X,83,499,Home,108.9,2017,Mumbai,59,2.7
17317,Hyundai,EQC,52,346,Slow,33.93,2016,Delhi,27,3.8
17318,Audi,Kona,57,536,Slow,40.44,2019,Surat,45,4.9
17319,Hyundai,Model X,111,611,Fast,74.36,2016,Pune,55,2.8
17320,Tata,Taycan,98,289,Supercharger,100.53,2017,Pune,66,3.5
17321,Mercedes,Taycan,27,349,Public,111.26,2015,Delhi,36,4
17322,Nissan,Model 3,20,127,Public,8.1,2022,Bangalore,21,4.8
17323,BMW,ZS EV,93,309,Slow,10.63,2023,Bangalore,46,4.6
17324,Kia,Model X,78,491,Slow,89.39,2020,Chennai,37,5
17325,MG,Model S,54,123,Fast,36.73,2015,Ahmedabad,33,3.7
17326,Hyundai,Taycan,116,173,Public,68.22,2015,Jaipur,36,2.1
17327,Tesla,Taycan,35,295,Public,7.86,2015,Pune,66,2.4
17328,MG,ZS EV,33,572,Fast,76.09,2017,Bangalore,38,4.7
17329,Audi,i3,24,265,Fast,6.63,2019,Bangalore,64,3.5
17330,Tesla,Nexon,99,368,Home,148.43,2020,Jaipur,24,3
17331,Tesla,Model 3,40,148,Fast,27.14,2016,Hyderabad,37,4.2
17332,Tesla,Model S,77,268,Home,122.06,2021,Kolkata,46,4.9
17333,Porsche,Kona,76,606,Public,57.15,2022,Pune,42,4.2
17334,MG,i3,30,313,Home,41.98,2016,Chennai,55,2.8
17335,Audi,EQC,90,199,Supercharger,24.48,2017,Jaipur,54,2.5
17336,BMW,Kona,27,208,Slow,131.32,2018,Mumbai,51,3.6
17337,Mercedes,Model 3,100,270,Home,51.71,2016,Kolkata,20,2.5
17338,Audi,Nexon,113,628,Supercharger,112.26,2018,Jaipur,39,4.6
17339,BMW,Model S,33,436,Fast,21.34,2023,Ahmedabad,53,2.6
17340,BMW,e-tron,68,299,Fast,147.32,2024,Delhi,31,4.1
17341,Tesla,EV6,52,524,Fast,88.85,2021,Surat,66,2.2
17342,Nissan,Nexon,43,304,Fast,120.09,2017,Jaipur,46,2.4
17343,MG,Nexon,90,411,Supercharger,5.99,2021,Mumbai,30,4
17344,BMW,Kona,57,607,Slow,102.71,2024,Hyderabad,57,4.1
17345,MG,EQC,98,313,Home,135.64,2017,Delhi,19,4.7
17346,Tata,i3,69,162,Slow,80.87,2015,Jaipur,64,5
17347,Porsche,ZS EV,108,562,Home,126.75,2019,Mumbai,29,4.2
17348,Mercedes,Model X,83,321,Slow,80.18,2022,Pune,22,2.6
17349,Tata,ZS EV,100,192,Supercharger,146.17,2017,Chennai,62,3.4
17350,BMW,i3,116,340,Supercharger,24.76,2016,Hyderabad,32,2.2
17351,Audi,EV6,21,507,Fast,139.46,2023,Surat,63,3.9
17352,MG,e-tron,58,123,Public,90.17,2019,Hyderabad,43,3.8
17353,Tata,Model X,93,507,Supercharger,134.24,2021,Mumbai,31,2.4
17354,MG,Nexon,33,280,Supercharger,23.19,2015,Bangalore,28,4.7
17355,Porsche,EQC,31,615,Fast,137.5,2015,Hyderabad,42,2.3
17356,Audi,Leaf,100,207,Public,76.4,2019,Surat,68,2.2
17357,Tata,i3,97,309,Supercharger,71.34,2017,Ahmedabad,56,2.8
17358,MG,Leaf,70,208,Supercharger,87.6,2017,Pune,31,4.9
17359,Audi,ZS EV,29,254,Slow,132.02,2020,Pune,25,4.8
17360,Tesla,Taycan,63,613,Home,125.99,2015,Delhi,18,2.4
17361,Hyundai,Nexon,59,380,Home,23.02,2022,Ahmedabad,19,3.2
17362,Tesla,Kona,112,132,Slow,6.72,2021,Kolkata,41,3.5
17363,Mercedes,Kona,79,505,Home,79.37,2021,Ahmedabad,66,4
17364,BMW,e-tron,89,369,Fast,148.58,2019,Kolkata,48,3.7
17365,Nissan,EQC,50,622,Public,78.58,2020,Surat,33,3.4
17366,Hyundai,Nexon,56,210,Supercharger,26.01,2022,Pune,44,3
17367,BMW,i3,92,382,Home,68,2022,Mumbai,60,4.9
17368,Tata,EQC,77,513,Supercharger,58.44,2021,Hyderabad,34,2.4
17369,Mercedes,Model X,62,541,Slow,143.48,2015,Surat,62,3.2
17370,Porsche,e-tron,116,305,Slow,142.75,2024,Chennai,52,2.4
17371,Mercedes,e-tron,90,606,Home,15.44,2018,Bangalore,48,3.6
17372,MG,Model X,57,332,Slow,38.86,2022,Jaipur,47,4.2
17373,Mercedes,Nexon,27,490,Home,71.41,2019,Mumbai,49,3.7
17374,Tata,e-tron,53,567,Fast,87.52,2024,Bangalore,64,2.5
17375,Porsche,EQC,36,159,Home,32.41,2016,Pune,31,3.1
17376,Porsche,Model S,36,271,Slow,89.85,2020,Mumbai,20,2.8
17377,Kia,Leaf,113,614,Fast,34.53,2017,Bangalore,61,3.9
17378,Mercedes,EQC,101,433,Fast,66.05,2023,Surat,41,2.2
17379,Tesla,EV6,72,626,Home,80.9,2015,Hyderabad,60,3.3
17380,Kia,Leaf,34,297,Supercharger,146.41,2018,Pune,20,3.8
17381,Kia,Model S,83,257,Supercharger,14.97,2019,Kolkata,20,4.6
17382,Tata,i3,76,203,Slow,139.29,2015,Chennai,24,4.1
17383,Hyundai,Model S,39,138,Home,24.76,2024,Surat,27,4.9
17384,Tesla,ZS EV,80,149,Supercharger,19.05,2017,Pune,45,4.4
17385,Porsche,EV6,44,432,Home,47.67,2016,Mumbai,61,4.2
17386,Mercedes,Nexon,97,391,Supercharger,86.7,2020,Chennai,26,4.6
17387,Kia,i3,46,141,Fast,65.32,2019,Surat,50,4.2
17388,BMW,Leaf,66,429,Home,80.74,2017,Ahmedabad,19,4.7
17389,BMW,Nexon,118,203,Supercharger,117.93,2020,Kolkata,43,2.4
17390,Kia,Model X,47,608,Public,125.46,2020,Jaipur,32,4.6
17391,MG,EV6,25,522,Slow,144.54,2020,Surat,56,2.4
17392,Mercedes,i3,60,636,Slow,139.3,2015,Bangalore,67,4.2
17393,Tata,i3,78,601,Home,32.75,2019,Mumbai,19,4.2
17394,Porsche,Model S,114,395,Public,108.83,2022,Surat,58,4.3
17395,Kia,EQC,97,518,Fast,113.69,2023,Jaipur,33,2.3
17396,Tesla,e-tron,80,248,Slow,74.4,2015,Ahmedabad,53,4.6
17397,Kia,EV6,99,124,Home,133.38,2021,Bangalore,62,2.2
17398,Audi,Nexon,68,601,Slow,114.95,2017,Hyderabad,45,2.4
17399,Porsche,Model S,119,557,Home,63.3,2016,Delhi,54,4.2
17400,Hyundai,Taycan,24,436,Public,66.18,2017,Surat,38,5
17401,Porsche,Taycan,115,244,Supercharger,59.22,2023,Ahmedabad,36,2.9
17402,Tesla,Leaf,30,195,Supercharger,78.42,2019,Delhi,25,4.9
17403,Audi,Leaf,105,402,Supercharger,111.12,2019,Mumbai,67,3.8
17404,Hyundai,Taycan,59,615,Supercharger,51.08,2020,Pune,30,2.6
17405,Nissan,ZS EV,111,466,Fast,38.08,2019,Delhi,38,4.8
17406,Tesla,EQC,89,249,Home,9.93,2018,Kolkata,69,4.9
17407,BMW,Model 3,58,471,Fast,120.57,2018,Pune,39,4
17408,MG,Leaf,89,264,Supercharger,57.53,2024,Bangalore,48,4.2
17409,Porsche,EQC,39,604,Supercharger,114.3,2021,Pune,41,4.2
17410,Nissan,Model X,23,364,Public,21.19,2016,Kolkata,41,2.3
17411,Audi,EQC,108,363,Slow,82.15,2019,Pune,55,2.8
17412,Nissan,i3,32,238,Supercharger,62.78,2021,Surat,66,2.2
17413,Tata,Taycan,68,559,Fast,73.79,2016,Bangalore,24,4.3
17414,Mercedes,Nexon,95,632,Fast,139.17,2024,Bangalore,48,3.5
17415,Porsche,i3,28,290,Fast,14.43,2015,Jaipur,25,3.4
17416,Mercedes,i3,78,419,Public,65.89,2023,Kolkata,54,4.6
17417,BMW,Leaf,22,309,Fast,125.16,2021,Mumbai,40,2.4
17418,Nissan,ZS EV,115,411,Home,94.62,2018,Hyderabad,29,4.8
17419,Audi,Kona,30,206,Home,147.51,2018,Kolkata,29,2.3
17420,BMW,EQC,24,521,Public,112.87,2017,Ahmedabad,65,3.1
17421,Mercedes,Kona,54,304,Home,18.8,2020,Hyderabad,47,3.3
17422,Nissan,e-tron,43,619,Public,59.81,2023,Delhi,63,4.6
17423,BMW,Kona,89,309,Public,52.71,2022,Pune,58,4.2
17424,Tesla,Kona,101,248,Public,76.15,2024,Mumbai,60,4.6
17425,Kia,Model S,25,560,Home,95.11,2015,Surat,40,2.2
17426,MG,e-tron,105,229,Supercharger,41.52,2018,Kolkata,35,4
17427,Hyundai,Kona,61,251,Home,96.15,2018,Hyderabad,68,4.7
17428,Tesla,Leaf,62,604,Public,43.27,2019,Mumbai,25,3
17429,BMW,Model 3,33,318,Slow,23.02,2022,Ahmedabad,64,2.1
17430,Audi,Kona,95,194,Home,79.32,2017,Hyderabad,38,4.4
17431,Tata,Model S,44,323,Slow,75.78,2023,Bangalore,57,4.4
17432,Kia,Taycan,103,172,Home,63.96,2015,Pune,32,2.3
17433,Hyundai,Model S,37,158,Public,82.11,2024,Chennai,50,2.8
17434,Tesla,i3,43,410,Home,77.49,2018,Pune,47,2.5
17435,Tata,Kona,82,601,Fast,89.78,2021,Mumbai,38,3.5
17436,Tata,Model 3,98,457,Fast,145.22,2017,Bangalore,62,2.2
17437,Tata,EQC,114,513,Public,107.44,2021,Chennai,51,2.4
17438,Kia,EV6,20,170,Supercharger,130.46,2016,Hyderabad,44,3.1
17439,Nissan,Leaf,34,311,Slow,77.13,2024,Ahmedabad,36,2.7
17440,Tesla,Taycan,73,434,Home,105.4,2018,Mumbai,45,4.4
17441,Nissan,Leaf,53,232,Public,14.4,2022,Surat,57,2.4
17442,Porsche,EQC,71,234,Slow,122.97,2015,Kolkata,69,3.6
17443,Kia,i3,21,136,Home,142.2,2015,Ahmedabad,53,3.2
17444,Tata,EQC,55,325,Home,146.22,2015,Chennai,64,2.9
17445,Tata,Leaf,42,376,Supercharger,31.84,2024,Jaipur,25,3.7
17446,Kia,e-tron,43,207,Slow,144.87,2023,Surat,64,3.2
17447,Porsche,i3,51,493,Home,83.66,2017,Kolkata,65,3.5
17448,MG,EQC,70,432,Supercharger,128.85,2020,Chennai,52,4.4
17449,Audi,Model X,65,642,Fast,113.74,2019,Jaipur,20,4.2
17450,MG,EV6,32,324,Supercharger,136.42,2023,Chennai,63,2.1
17451,Nissan,Kona,116,205,Slow,94.15,2024,Hyderabad,62,3.1
17452,Kia,EV6,33,160,Supercharger,52.34,2015,Surat,34,3.7
17453,Audi,i3,36,400,Fast,115.24,2022,Delhi,62,4.3
17454,MG,Nexon,35,375,Fast,46.69,2022,Surat,39,3.5
17455,Nissan,EQC,51,439,Slow,43.63,2017,Pune,44,3.5
17456,BMW,Nexon,98,336,Public,29.8,2022,Kolkata,31,4.8
17457,Mercedes,Kona,114,222,Supercharger,16.21,2023,Ahmedabad,61,4.3
17458,Audi,Taycan,31,528,Slow,121.68,2024,Mumbai,51,2.6
17459,Hyundai,EQC,116,569,Home,48.81,2015,Kolkata,55,3.5
17460,Audi,Leaf,22,375,Supercharger,62.75,2016,Chennai,66,3.8
17461,Nissan,Kona,94,205,Fast,117.37,2016,Chennai,25,4.8
17462,Tata,ZS EV,72,366,Supercharger,10.17,2017,Mumbai,52,2.3
17463,Nissan,e-tron,62,303,Slow,52.95,2021,Ahmedabad,56,3.1
17464,Tesla,Taycan,24,278,Public,138.56,2024,Pune,21,3.7
17465,Tata,Leaf,66,622,Public,34.45,2019,Ahmedabad,51,2.3
17466,Nissan,Kona,46,353,Home,17.11,2017,Delhi,62,4
17467,MG,Kona,71,495,Slow,145.75,2019,Ahmedabad,63,3.4
17468,Mercedes,Model X,75,179,Supercharger,102.81,2021,Mumbai,69,3.7
17469,Nissan,Leaf,99,540,Fast,123.61,2018,Hyderabad,64,4.1
17470,MG,Model X,118,288,Supercharger,28.62,2021,Pune,67,3.7
17471,Hyundai,Model X,99,293,Supercharger,6.64,2017,Pune,26,4.3
17472,Tesla,EQC,99,191,Fast,86.33,2024,Pune,19,2.7
17473,BMW,Taycan,105,258,Home,100.69,2016,Jaipur,47,2.5
17474,Tesla,Leaf,87,293,Public,37.45,2016,Pune,46,2.3
17475,Tata,Leaf,115,184,Public,7.74,2017,Mumbai,20,3.6
17476,Mercedes,Kona,110,151,Supercharger,145.53,2022,Hyderabad,21,3.8
17477,Tesla,Leaf,34,483,Slow,58.06,2019,Jaipur,62,4.1
17478,Audi,Kona,38,562,Public,109.18,2018,Hyderabad,29,4.2
17479,BMW,Model 3,45,250,Home,73.41,2018,Ahmedabad,58,2.5
17480,Tata,Leaf,98,369,Home,42.25,2020,Ahmedabad,40,4.9
17481,Audi,Model 3,64,256,Fast,143.26,2021,Surat,42,4.7
17482,Tata,Taycan,29,255,Slow,84.84,2015,Surat,57,3.2
17483,Audi,EV6,117,630,Public,54.34,2020,Hyderabad,66,3.4
17484,Porsche,Taycan,45,193,Slow,111.79,2020,Chennai,33,3.9
17485,Mercedes,ZS EV,27,499,Public,95.07,2017,Kolkata,47,2.5
17486,MG,Nexon,99,639,Fast,107.06,2018,Chennai,48,2.8
17487,Tesla,Kona,112,398,Slow,125.39,2020,Jaipur,64,4.9
17488,Hyundai,EV6,51,521,Slow,28.56,2015,Surat,36,2.5
17489,Audi,Leaf,40,466,Public,13.88,2024,Pune,29,3.6
17490,Porsche,EQC,115,500,Supercharger,72.1,2015,Delhi,57,2.3
17491,Mercedes,e-tron,64,180,Public,8.25,2023,Surat,20,2
17492,Hyundai,Model 3,74,307,Slow,35.42,2022,Bangalore,43,4.7
17493,Tesla,Leaf,31,505,Fast,29.02,2024,Kolkata,54,3.1
17494,Porsche,i3,67,622,Fast,115.98,2015,Hyderabad,18,3.7
17495,Hyundai,ZS EV,78,297,Supercharger,118.58,2019,Chennai,69,4.5
17496,BMW,i3,93,446,Supercharger,24.33,2022,Chennai,63,2.5
17497,Kia,ZS EV,89,296,Slow,50.21,2024,Jaipur,37,4.5
17498,Tata,ZS EV,56,233,Supercharger,107.95,2016,Bangalore,53,2.3
17499,Tata,EV6,101,327,Fast,34.43,2018,Chennai,18,4.2
17500,Nissan,i3,50,574,Slow,55.44,2020,Kolkata,46,2.1
17501,BMW,Taycan,118,649,Supercharger,58.25,2021,Surat,50,4.6
17502,Kia,Model 3,22,263,Fast,15.43,2017,Kolkata,47,2.3
17503,Nissan,i3,88,222,Supercharger,33.77,2017,Jaipur,28,3.6
17504,Hyundai,e-tron,117,183,Fast,36.3,2017,Mumbai,46,3.7
17505,Nissan,Model S,78,397,Slow,110.88,2024,Hyderabad,63,4.7
17506,Audi,EV6,52,197,Fast,46.77,2021,Delhi,29,3.7
17507,BMW,Model 3,55,154,Home,112.67,2015,Chennai,22,2.6
17508,Porsche,Nexon,93,546,Public,79.91,2023,Jaipur,34,3.8
17509,Porsche,e-tron,22,450,Fast,16.71,2023,Kolkata,54,3.1
17510,Kia,Model 3,94,250,Home,36.71,2023,Chennai,67,3.3
17511,Tesla,Taycan,22,576,Supercharger,11.51,2017,Mumbai,30,2.6
17512,Porsche,e-tron,111,226,Public,145.02,2015,Pune,46,4.1
17513,BMW,i3,78,558,Fast,124.76,2022,Mumbai,64,2.6
17514,Mercedes,EQC,73,394,Fast,43.93,2020,Kolkata,30,3
17515,Tata,Nexon,47,398,Slow,56.05,2024,Surat,64,5
17516,Mercedes,Kona,28,379,Fast,107.89,2015,Chennai,66,3.3
17517,Nissan,i3,45,123,Public,71.18,2017,Ahmedabad,43,4.5
17518,MG,Kona,48,306,Supercharger,92.01,2019,Pune,48,3.5
17519,Audi,Model 3,29,337,Slow,8.83,2021,Jaipur,50,4.5
17520,MG,EQC,46,405,Public,139.08,2023,Surat,49,2.9
17521,BMW,Model S,82,477,Fast,42.48,2016,Bangalore,38,3.5
17522,MG,Model S,81,280,Public,100.2,2017,Chennai,37,3.7
17523,Mercedes,EV6,115,327,Public,142.75,2022,Chennai,55,2.3
17524,Tesla,Model X,37,536,Supercharger,100.79,2017,Surat,67,4
17525,BMW,e-tron,72,167,Fast,114.34,2018,Surat,69,4.3
17526,Tata,Model X,101,589,Home,145.09,2016,Kolkata,46,3.5
17527,Kia,ZS EV,105,274,Slow,102.74,2017,Bangalore,55,4.7
17528,BMW,Kona,36,185,Supercharger,78.39,2017,Pune,24,4.3
17529,Hyundai,Leaf,68,349,Slow,82.01,2017,Mumbai,31,2.6
17530,Tata,Leaf,108,334,Fast,11.04,2018,Delhi,41,4.8
17531,BMW,Nexon,45,131,Slow,17.01,2023,Chennai,46,4.6
17532,Hyundai,Kona,24,348,Public,86.23,2020,Mumbai,21,3.1
17533,Tata,Model 3,92,361,Public,82.81,2018,Mumbai,58,3.6
17534,Nissan,ZS EV,63,629,Public,78.61,2019,Hyderabad,36,2.6
17535,Porsche,Model 3,43,332,Home,25.24,2017,Hyderabad,32,3.9
17536,Audi,EV6,76,231,Public,139.67,2015,Mumbai,32,2.5
17537,Porsche,Leaf,26,322,Public,136.62,2021,Surat,49,3.8
17538,Mercedes,EQC,39,460,Fast,48.22,2021,Bangalore,65,3.1
17539,Kia,Model S,75,156,Public,63.21,2019,Hyderabad,46,2.4
17540,Porsche,Model S,91,209,Home,60.83,2017,Jaipur,39,2.7
17541,BMW,ZS EV,38,564,Home,37.52,2020,Bangalore,67,3.4
17542,Nissan,Leaf,118,446,Supercharger,52.94,2017,Delhi,67,2.4
17543,MG,Model S,83,221,Home,149.12,2016,Delhi,53,4.3
17544,Mercedes,Model X,62,594,Public,87.69,2017,Mumbai,34,2.5
17545,Porsche,Model X,63,648,Slow,135.32,2018,Hyderabad,53,2.7
17546,Tesla,Nexon,44,297,Supercharger,111.18,2023,Chennai,65,2.2
17547,Kia,Kona,36,538,Home,132.31,2022,Surat,30,4.8
17548,MG,EV6,58,637,Supercharger,58.03,2020,Ahmedabad,50,2.1
17549,Audi,Nexon,44,634,Fast,98.09,2017,Surat,60,4
17550,BMW,Model S,118,154,Public,58.91,2020,Pune,40,4.2
17551,Nissan,Model X,58,358,Public,123.53,2019,Chennai,66,3.6
17552,Tata,ZS EV,58,569,Supercharger,116.07,2023,Pune,39,3.2
17553,Porsche,Leaf,78,170,Home,118.22,2015,Pune,57,2.8
17554,Tesla,e-tron,85,192,Slow,33.44,2022,Jaipur,51,3.6
17555,Kia,Taycan,35,286,Home,129.42,2020,Ahmedabad,34,4.3
17556,Audi,e-tron,72,294,Supercharger,149.7,2018,Kolkata,60,4.1
17557,Porsche,Taycan,97,411,Home,125.39,2017,Delhi,66,3.1
17558,Audi,Model X,48,141,Supercharger,75.04,2016,Bangalore,37,3.1
17559,MG,i3,85,291,Public,49.29,2023,Surat,18,2.2
17560,MG,EV6,29,308,Public,23.84,2021,Kolkata,65,4.8
17561,Mercedes,Model S,21,364,Public,64.65,2024,Surat,37,4.3
17562,Porsche,Model 3,110,618,Supercharger,44.13,2015,Surat,58,4.3
17563,Nissan,Nexon,32,256,Public,67.65,2021,Surat,50,4.8
17564,Kia,Model S,73,423,Fast,12.68,2021,Kolkata,51,4.5
17565,Tata,e-tron,21,393,Slow,47.56,2015,Jaipur,22,4.5
17566,Tata,i3,61,209,Supercharger,144.37,2023,Jaipur,67,3.8
17567,BMW,EQC,33,501,Public,22.32,2018,Surat,65,2.9
17568,BMW,EV6,100,276,Fast,15.7,2023,Surat,39,3.2
17569,Kia,Kona,70,286,Home,104.95,2024,Delhi,54,4.2
17570,Porsche,Model X,68,526,Slow,125.09,2023,Ahmedabad,55,3.7
17571,Porsche,Nexon,57,143,Slow,19.03,2015,Kolkata,67,3
17572,MG,Model X,119,419,Public,143.76,2016,Mumbai,56,3.2
17573,Tesla,Taycan,53,214,Supercharger,10.33,2015,Delhi,26,4.7
17574,BMW,i3,48,588,Supercharger,132,2023,Kolkata,36,3.6
17575,Tesla,Nexon,83,577,Fast,125.48,2020,Surat,61,4.7
17576,Porsche,Model 3,42,635,Supercharger,101.92,2020,Ahmedabad,50,3.8
17577,BMW,EQC,42,649,Public,96.89,2024,Chennai,67,3.6
17578,Tata,Leaf,35,563,Slow,118.62,2022,Surat,35,4.9
17579,Audi,Model 3,63,439,Slow,16.3,2017,Delhi,67,2.2
17580,BMW,Nexon,79,523,Slow,59.68,2021,Jaipur,40,3.3
17581,Porsche,Model X,90,411,Public,18.35,2016,Kolkata,60,2.3
17582,Porsche,ZS EV,84,423,Home,27.38,2024,Delhi,23,4.3
17583,Audi,e-tron,38,364,Public,125.18,2024,Mumbai,26,3.8
17584,Tesla,Kona,64,363,Slow,106.77,2019,Delhi,52,3.1
17585,Kia,Model S,116,544,Slow,58.21,2015,Kolkata,36,3.2
17586,Audi,EQC,117,207,Supercharger,63.89,2024,Pune,22,2.4
17587,Tata,EV6,20,181,Slow,103.26,2021,Surat,44,2.8
17588,Porsche,Nexon,31,532,Fast,97.63,2017,Surat,66,4.3
17589,Nissan,Model S,44,129,Public,75.67,2022,Mumbai,18,4.5
17590,Tata,Model X,106,564,Supercharger,113.61,2017,Surat,32,4.5
17591,Tesla,Model X,108,175,Supercharger,35.43,2021,Hyderabad,66,2.2
17592,Audi,Model X,114,384,Home,48.76,2017,Ahmedabad,51,2.6
17593,Porsche,Nexon,107,387,Home,14.4,2022,Jaipur,30,3.3
17594,Porsche,Kona,29,505,Slow,88.18,2024,Bangalore,34,3.3
17595,Audi,e-tron,85,593,Fast,115.12,2018,Bangalore,36,2.8
17596,Kia,Taycan,52,136,Fast,81.18,2018,Chennai,58,4.9
17597,Audi,Model 3,106,154,Supercharger,58.25,2024,Chennai,44,4.8
17598,BMW,i3,21,582,Public,33.94,2020,Surat,53,2.3
17599,Hyundai,Kona,23,319,Home,86.2,2015,Hyderabad,65,4.1
17600,Kia,Taycan,42,409,Supercharger,24.93,2020,Kolkata,58,2.6
17601,Hyundai,Model 3,60,130,Home,83.66,2021,Surat,47,4.9
17602,Tesla,Model S,57,129,Home,31.88,2021,Hyderabad,53,4
17603,MG,Leaf,106,201,Fast,18.86,2023,Kolkata,20,2.2
17604,Tata,Taycan,75,457,Supercharger,144.92,2020,Mumbai,44,2.1
17605,Mercedes,Leaf,95,594,Fast,13.61,2015,Ahmedabad,58,3
17606,Audi,Leaf,63,298,Fast,132.93,2017,Hyderabad,37,3.7
17607,Tata,Model S,83,472,Supercharger,143.89,2017,Chennai,61,3.6
17608,Mercedes,Model X,43,208,Public,105.61,2019,Mumbai,56,3.6
17609,Tesla,Nexon,112,306,Home,145.01,2017,Pune,60,4.3
17610,Tesla,Leaf,60,633,Fast,114.92,2023,Delhi,48,4.4
17611,MG,Model 3,47,252,Public,31.07,2018,Bangalore,25,2.6
17612,Kia,EV6,81,623,Slow,85.9,2023,Jaipur,51,2.2
17613,Tata,e-tron,34,611,Supercharger,109.19,2016,Mumbai,36,2.2
17614,Tata,Model S,81,444,Slow,91,2024,Surat,46,4.5
17615,Audi,ZS EV,29,561,Slow,66.04,2019,Jaipur,63,3.7
17616,Tesla,i3,117,226,Supercharger,52.89,2017,Bangalore,21,3.1
17617,Mercedes,Model 3,48,288,Home,136.98,2015,Kolkata,18,4.2
17618,Nissan,Leaf,50,443,Public,127.91,2021,Bangalore,37,4.6
17619,MG,Model X,82,628,Slow,129.03,2018,Kolkata,31,4
17620,Kia,Nexon,106,265,Slow,60.56,2019,Hyderabad,19,2.1
17621,Porsche,Kona,37,214,Public,67.49,2022,Kolkata,39,4.7
17622,Nissan,e-tron,26,528,Slow,146.41,2022,Ahmedabad,45,3.3
17623,BMW,Taycan,46,515,Supercharger,131.16,2023,Kolkata,57,3.4
17624,Hyundai,e-tron,28,186,Public,101.66,2023,Jaipur,57,4.7
17625,MG,ZS EV,39,337,Fast,49.84,2020,Jaipur,52,4.5
17626,Mercedes,Leaf,104,331,Fast,57.8,2023,Ahmedabad,63,4.5
17627,Nissan,Taycan,111,540,Home,107.54,2021,Ahmedabad,64,2.1
17628,Mercedes,Model X,69,279,Slow,11.23,2023,Mumbai,56,3.5
17629,Audi,Nexon,80,602,Supercharger,138.56,2023,Delhi,63,4.6
17630,MG,Kona,86,460,Public,50.7,2016,Surat,47,4.3
17631,Tesla,i3,93,299,Slow,50.95,2017,Chennai,68,5
17632,Kia,EQC,36,373,Supercharger,5.17,2019,Mumbai,43,3.3
17633,Mercedes,Nexon,118,303,Supercharger,100.75,2022,Ahmedabad,18,4.5
17634,Tata,i3,40,505,Fast,80.32,2020,Mumbai,65,4.8
17635,Nissan,ZS EV,92,362,Fast,74.99,2019,Ahmedabad,56,3.1
17636,Tata,Taycan,100,647,Supercharger,66.34,2023,Bangalore,43,2.1
17637,Mercedes,Leaf,51,257,Slow,47.91,2017,Mumbai,38,2.4
17638,Nissan,Model S,67,467,Public,66.38,2018,Bangalore,49,3.5
17639,Tesla,EQC,57,245,Home,5.72,2018,Surat,42,4.2
17640,Hyundai,Taycan,47,464,Slow,48.38,2021,Pune,69,3.3
17641,Hyundai,i3,101,326,Supercharger,139.22,2015,Mumbai,29,3.6
17642,Audi,Model S,79,521,Public,124.3,2018,Surat,52,4.7
17643,BMW,Taycan,89,377,Home,96.48,2024,Ahmedabad,35,2.7
17644,Hyundai,Model S,77,247,Supercharger,125.11,2021,Bangalore,56,4.9
17645,BMW,Model S,89,415,Public,83.63,2015,Jaipur,60,2.3
17646,Nissan,Model S,100,342,Public,18.81,2020,Pune,22,3.5
17647,Hyundai,EV6,72,647,Home,71.88,2016,Jaipur,42,3.4
17648,Mercedes,Model 3,29,289,Supercharger,138.95,2015,Delhi,27,3.5
17649,Tesla,ZS EV,21,480,Fast,14.4,2016,Bangalore,21,4
17650,Mercedes,Nexon,116,253,Slow,111.79,2022,Kolkata,47,2.9
17651,Mercedes,e-tron,44,581,Home,106.48,2015,Bangalore,59,3.4
17652,BMW,Model X,57,525,Slow,51.9,2023,Jaipur,24,3
17653,Porsche,ZS EV,20,489,Home,130.67,2018,Pune,59,4.8
17654,Porsche,Leaf,99,293,Fast,100.97,2019,Kolkata,58,2.9
17655,Kia,Nexon,109,415,Slow,36.65,2024,Chennai,25,2.8
17656,Hyundai,Model X,95,429,Public,97.82,2024,Delhi,21,2.5
17657,Tesla,i3,92,165,Public,125.02,2016,Kolkata,23,3.2
17658,Tesla,Leaf,32,539,Slow,132.19,2015,Bangalore,54,2.8
17659,Tata,Kona,90,416,Supercharger,142.68,2017,Delhi,47,3.4
17660,Mercedes,Taycan,20,290,Public,12.02,2023,Jaipur,27,2.5
